votes,gas,blocks15,blocks30,fee15,fee30
56097,85832000208,,,,
60924,93217619136,,,,
55862,85472435168,,,,
84395,129129751280,,,,
52139,79776006896,,,,
85100,130208446400,,,,
53246,81469787744,,,,
45140,69067088960,,,,
46378,70961308192,,,,
89163,136425096432,,,,
47411,72541864304,,,,
88672,135673835008,,,,
92742,141901195488,,,,
37194,56909200416,,,,
87251,133499614064,,,,
18515,28329134960,,,,
5853,8955464592,,,,
61962,94805825568,,,,
52650,80557869600,,,,
61759,94495222576,,,,
49421,75617292944,,,,
53306,81561591584,,,,
35955,55013451120,,,,
7500,11475480000,,,,
88944,136090012416,,,,
26345,40309536080,,,,
48403,74059687792,,,,
51829,79301687056,,,,
96137,147095762768,,,,
61306,93802103584,,,,
81097,124083600208,,,,
16349,25015016336,,,,
23685,36239565840,,,,
59891,91637063024,,,,
26347,40312596208,,,,
77951,119270018864,,,,
64904,99307273856,,,,
34700,53093220800,,,,
52878,80906724192,,,,
23413,35823388432,,,,
6330,9685305120,,,,
15102,23107026528,,,,
7626,11668268064,,,,
7052,10790011328,,,,
91254,139624460256,,,,
78816,120593524224,,,,
64506,98698308384,,,,
9645,14757467280,,,,
22218,33994961952,,,,
14103,21578492592,,,,
22544,34493762816,,,,
46840,71668197760,,,,
10600,16218678400,,,,
10507,16076382448,,,,
33028,50534953792,,,,
20053,30682373392,,,,
23186,35476063904,,,,
62577,95746814928,,,,
27826,42575560864,,,,
66997,102509697808,,,,
62291,95309216624,,,,
10727,16412996528,,,,
23888,36550168832,,,,
43194,66089584416,,,,
5808,8886611712,,,,
84750,129672924000,,,,
72277,110588435728,,,,
35500,54317272000,,,,
85941,131495230224,,,,
74032,113273698048,,,,
36637,56056954768,,,,
39981,61173488784,,,,
27790,42520478560,,,,
66709,102069039376,,,,
85414,130688886496,,,,
62847,96159932208,,,,
66453,101677342992,,,,
34467,52736715888,,,,
8912,13635930368,,,,
10090,15438345760,,,,
58314,89224152096,,,,
80931,123829609584,,,,
67040,102575490560,,,,
21656,33135065984,,,,
95483,146095100912,,,,
66263,101386630832,,,,
59073,90385470672,,,,
81044,124002506816,,,,
42165,64515148560,,,,
9582,14661073248,,,,
81065,124034638160,,,,
93415,142930928560,,,,
6429,9836781456,,,,
31847,48727948208,,,,
59402,90888861728,,,,
68752,105194960128,,,,
56914,87082062496,,,,
98257,150339498448,,,,
12907,19748536048,,,,
36181,55359245584,,,,
28609,43773600976,,,,
76847,117580828208,,,,
70971,108590172144,,,,
6515,9968366960,,,,
8584,13134069376,,,,
74670,114249878880,,,,
7601,11630016464,,,,
91215,139564787760,,,,
60023,91839031472,,,,
34980,53521638720,,,,
93227,142643276528,,,,
12443,19038586352,,,,
93253,142683058192,,,,
38743,59279269552,,,,
75283,115187808112,,,,
33351,51029164464,,,,
16844,25772398016,,,,
53645,82080283280,,,,
31871,48764669744,,,,
51172,78296435008,,,,
61920,94741562880,,,,
99913,152873284432,,,,
77583,118706955312,,,,
30270,46315037280,,,,
83901,128373899664,,,,
33196,50792004544,,,,
96751,148035222064,,,,
42345,64790560080,,,,
67787,103718448368,,,,
41236,63093719104,,,,
61432,93994891648,,,,
8939,13677242096,,,,
78331,119851443184,,,,
23246,35567867744,,,,
32491,49713309424,,,,
35397,54159675408,,,,
38186,58427023904,,,,
37702,57686472928,,,,
80644,123390481216,,,,
42190,64553400160,,,,
39080,59794901120,,,,
10289,15742828496,,,,
62696,95928892544,,,,
93509,143074754576,,,,
27350,41847250400,,,,
32557,49814293648,,,,
46898,71756941472,,,,
67880,103860744320,,,,
19866,30396251424,,,,
95034,145408102176,,,,
86415,132220480560,,,,
76220,116621478080,,,,
95522,146154773408,,,,
49440,75646364160,,,,
18594,28450010016,,,,
48357,73989304848,,,,
16313,24959934032,,,,
93867,143622517488,,,,
54462,83330345568,,,,
30074,46015144736,,,,
48680,74483515520,,,,
96059,146976417776,,,,
49596,75885054144,,,,
84163,128774776432,,,,
95928,146775979392,,,,
91151,139466863664,,,,
46458,71083713312,,,,
42072,64372852608,,,,
59156,90512465984,,,,
8918,13645110752,,,,
42856,65572422784,,,,
90409,138331556176,,,,
80795,123621520880,,,,
82824,126726020736,,,,
47476,72641318464,,,,
89739,137306413296,,,,
29150,44601365600,,,,
41639,63710334896,,,,
7903,12092095792,,,,
6251,9564430064,,,,
48861,74760457104,,,,
46954,71842625056,,,,
5747,8793277808,,,,
25741,39385377424,,,,
62189,95153150096,,,,
75817,116004862288,,,,
25015,38274550960,,,,
68734,105167418976,,,,
44408,67947082112,,,,
53064,81191316096,,,,
53259,81489678576,,,,
65539,100278864496,,,,
21089,32267519696,,,,
40621,62152729744,,,,
89634,137145756576,,,,
73200,112000684800,,,,
17655,27013279920,,,,
12087,18493883568,,,,
44952,68779436928,,,,
43456,66490461184,,,,
97792,149628018688,,,,
28523,43642015472,,,,
67533,103329812112,,,,
41661,63743996304,,,,
16453,25174142992,,,,
44234,67680850976,,,,
73833,112969215312,,,,
8190,12531224160,,,,
80689,123459334096,,,,
21546,32966758944,,,,
84108,128690622912,,,,
24783,37919576112,,,,
76758,117444652512,,,,
87383,133701582512,,,,
81449,124622182736,,,,
54396,83229361344,,,,
73651,112690743664,,,,
29751,45520934064,,,,
95224,145698814336,,,,
55624,85108279936,,,,
82621,126415417744,,,,
89431,136835153584,,,,
59807,91508537648,,,,
62406,95485173984,,,,
31925,48847293200,,,,
44627,68282166128,,,,
14700,22491940800,,,,
69157,105814636048,,,,
16698,25549008672,,,,
52542,80392622688,,,,
6879,10525310256,,,,
27587,42209875568,,,,
8523,13040735472,,,,
34009,52035946576,,,,
80942,123846440288,,,,
35173,53816941072,,,,
25761,39415978704,,,,
70086,107236065504,,,,
14987,22931069168,,,,
80344,122931462016,,,,
37882,57961884448,,,,
62152,95096537728,,,,
28148,43068241472,,,,
91546,140071238944,,,,
75789,115962020496,,,,
72117,110343625488,,,,
63511,97175894704,,,,
16694,25542888416,,,,
84155,128762535920,,,,
12427,19014105328,,,,
93214,142623385696,,,,
62922,96274687008,,,,
78810,120584343840,,,,
43938,67227952032,,,,
86912,132980922368,,,,
41759,63893942576,,,,
13838,21173025632,,,,
92975,142257700400,,,,
70238,107468635232,,,,
92646,141754309344,,,,
39444,60351844416,,,,
43252,66178328128,,,,
9240,14137791360,,,,
39011,59689326704,,,,
23467,35906011888,,,,
88939,136082362096,,,,
74324,113720476736,,,,
59465,90985255760,,,,
39320,60162116480,,,,
66179,101258105456,,,,
93466,143008961824,,,,
99168,151733386752,,,,
46981,71883936784,,,,
17925,27426397200,,,,
19020,29101817280,,,,
35790,54760990560,,,,
48743,74579909552,,,,
72705,111243303120,,,,
6554,10028039456,,,,
65445,100135038480,,,,
61345,93861776080,,,,
88770,135823781280,,,,
45976,70346222464,,,,
41229,63083008656,,,,
48149,73671051536,,,,
62241,95232713424,,,,
48704,74520237056,,,,
21991,33647637424,,,,
60399,92414335536,,,,
7688,11763132032,,,,
71454,109329193056,,,,
9090,13908281760,,,,
48299,73900561136,,,,
42659,65271000176,,,,
87087,133248683568,,,,
41939,64169354096,,,,
81185,124218245840,,,,
40550,62044095200,,,,
21170,32391454880,,,,
46895,71752351280,,,,
54440,83296684160,,,,
89949,137627726736,,,,
35067,53654754288,,,,
33670,51517254880,,,,
77660,118824770240,,,,
67937,103947957968,,,,
52692,80622132288,,,,
98638,150922452832,,,,
47086,72044593504,,,,
66911,102378112304,,,,
23754,36345140256,,,,
82361,126017601104,,,,
90987,139215933168,,,,
55699,85223034736,,,,
59441,90948534224,,,,
62177,95134789328,,,,
59406,90894981984,,,,
28055,42925945520,,,,
40794,62417430816,,,,
24462,37428425568,,,,
44096,67469702144,,,,
21754,33285012256,,,,
98736,151072399104,,,,
48245,73817937680,,,,
61242,93704179488,,,,
47250,72295524000,,,,
16160,24725834240,,,,
75415,115389776560,,,,
55474,84878770336,,,,
48858,74755866912,,,,
17039,26070760496,,,,
45724,69960646336,,,,
55277,84577347728,,,,
19820,30325868480,,,,
8869,13570137616,,,,
52145,79785187280,,,,
48718,74541657952,,,,
55360,84704343040,,,,
40453,61895678992,,,,
15038,23009102432,,,,
48346,73972474144,,,,
9110,13938883040,,,,
31362,47985867168,,,,
74163,113474136432,,,,
33386,51082716704,,,,
76818,117536456352,,,,
67145,102736147280,,,,
55323,84647730672,,,,
8993,13759865552,,,,
73171,111956312944,,,,
86123,131773701872,,,,
66881,102332210384,,,,
79474,121600306336,,,,
47047,71984921008,,,,
76921,117694052944,,,,
55153,84387619792,,,,
89661,137187068304,,,,
62411,95492824304,,,,
15072,23061124608,,,,
12005,18368418320,,,,
12348,18893230272,,,,
66345,101512096080,,,,
17260,26408904640,,,,
46549,71222949136,,,,
89311,136651545904,,,,
87268,133525625152,,,,
63936,97826171904,,,,
60097,91952256208,,,,
68069,104149926416,,,,
34127,52216494128,,,,
66669,102007836816,,,,
7860,12026303040,,,,
8886,13596148704,,,,
17101,26165624464,,,,
12118,18541315552,,,,
10327,15800970928,,,,
70385,107693554640,,,,
96376,147461448064,,,,
94537,144647660368,,,,
96812,148128555968,,,,
53861,82410777104,,,,
21078,32250688992,,,,
93787,143500112368,,,,
59327,90774106928,,,,
32673,49991781072,,,,
61373,93904617872,,,,
96107,147049860848,,,,
70337,107620111568,,,,
12874,19698043936,,,,
30119,46083997616,,,,
10390,15897364960,,,,
49835,76250739440,,,,
12382,18945252448,,,,
67616,103456807424,,,,
20537,31422924368,,,,
72794,111379478816,,,,
94254,144214652256,,,,
18867,28867717488,,,,
65425,100104437200,,,,
28017,42867803088,,,,
51317,78518294288,,,,
72692,111223412288,,,,
39043,59738288752,,,,
33194,50788944416,,,,
17765,27181586960,,,,
76602,117205962528,,,,
31567,48299530288,,,,
42847,65558652208,,,,
66632,101951224448,,,,
36906,56468541984,,,,
11169,17089284816,,,,
93103,142453548592,,,,
36699,56151818736,,,,
23607,36120220848,,,,
37922,58023087008,,,,
22097,33809824208,,,,
44738,68452003232,,,,
13620,20839471680,,,,
96856,148195878784,,,,
61317,93818934288,,,,
44063,67419210032,,,,
56127,85877902128,,,,
84826,129789208864,,,,
39547,60509441008,,,,
26661,40793036304,,,,
86131,131785942384,,,,
96880,148232600320,,,,
12142,18578037088,,,,
77308,118286187712,,,,
33115,50668069360,,,,
58233,89100216912,,,,
30457,46601159248,,,,
93904,143679129856,,,,
88227,134992956528,,,,
85618,131001019552,,,,
65801,100679741264,,,,
42796,65480618944,,,,
20540,31427514560,,,,
67989,104027521296,,,,
35455,54248419120,,,,
99293,151924644752,,,,
81851,125237268464,,,,
25974,39741882336,,,,
10534,16117694176,,,,
78708,120428277312,,,,
88844,135937006016,,,,
96650,147880685600,,,,
18936,28973291904,,,,
17681,27053061584,,,,
12012,18379128768,,,,
44637,68297466768,,,,
21499,32894845936,,,,
57566,88079664224,,,,
27543,42142552752,,,,
73434,112358719776,,,,
29717,45468911888,,,,
81084,124063709376,,,,
38450,58830960800,,,,
73703,112770306992,,,,
41865,64056129360,,,,
96526,147690957664,,,,
57930,88636607520,,,,
7917,12113516688,,,,
33253,50879218192,,,,
73481,112430632784,,,,
82307,125934977648,,,,
51594,78942122016,,,,
69763,106741854832,,,,
90070,137812864480,,,,
60163,92053240432,,,,
31852,48735598528,,,,
40323,61696770672,,,,
24397,37328971408,,,,
70964,108579461696,,,,
84418,129164942752,,,,
96098,147036090272,,,,
94111,143995853104,,,,
73538,112517846432,,,,
77723,118921164272,,,,
61618,94279483552,,,,
78562,120204887968,,,,
29978,45868258592,,,,
22838,34943601632,,,,
60397,92411275408,,,,
65626,100411980064,,,,
44958,68788617312,,,,
10321,15791790544,,,,
87501,133882130064,,,,
22707,34743163248,,,,
25705,39330295120,,,,
68600,104962390400,,,,
59201,90581318864,,,,
56484,86424134976,,,,
79046,120945438944,,,,
56327,86183914928,,,,
34404,52640321856,,,,
10723,16406876272,,,,
53056,81179075584,,,,
48587,74341219568,,,,
89951,137630786864,,,,
72500,110929640000,,,,
10054,15383263456,,,,
89287,136614824368,,,,
99285,151912404240,,,,
14119,21602973616,,,,
17785,27212188240,,,,
89008,136187936512,,,,
89681,137217669584,,,,
53528,81901265792,,,,
7447,11394386608,,,,
21023,32166535472,,,,
72159,110407888176,,,,
57810,88452999840,,,,
5327,8150650928,,,,
28101,42996328464,,,,
54981,84124448784,,,,
68570,104916488480,,,,
98171,150207912944,,,,
49965,76449647760,,,,
49406,75594341984,,,,
5030,7696221920,,,,
31169,47690564816,,,,
90252,138091336128,,,,
82395,126069623280,,,,
61362,93887787168,,,,
6276,9602681664,,,,
22409,34287204176,,,,
77269,118226515216,,,,
8334,12751553376,,,,
52132,79765296448,,,,
45068,68956924352,,,,
25203,38562202992,,,,
11138,17041852832,,,,
36267,55490831088,,,,
91833,140510367312,,,,
71859,109948868976,,,,
95329,145859471056,,,,
16201,24788566864,,,,
85638,131031620832,,,,
84121,128710513744,,,,
12593,19268095952,,,,
44227,67670140528,,,,
33756,51648840384,,,,
83219,127330396016,,,,
7119,10892525616,,,,
10440,15973868160,,,,
81958,125400985312,,,,
72735,111289205040,,,,
38861,59459817104,,,,
46560,71239779840,,,,
22265,34066874960,,,,
97486,149159819104,,,,
23273,35609179472,,,,
18527,28347495728,,,,
29987,45882029168,,,,
40558,62056335712,,,,
73692,112753476288,,,,
93264,142699888896,,,,
70066,107205464224,,,,
87490,133865299360,,,,
28798,44062783072,,,,
59222,90613450208,,,,
55167,84409040688,,,,
52012,79581688768,,,,
50750,77650748000,,,,
69158,105816166112,,,,
48706,74523297184,,,,
90914,139104238496,,,,
82769,126641867216,,,,
75376,115330104064,,,,
52820,80817980480,,,,
25594,39160458016,,,,
33865,51815617360,,,,
67969,103996920016,,,,
43784,66992322176,,,,
52227,79910652528,,,,
83657,128000564048,,,,
21563,32992770032,,,,
32396,49567953344,,,,
63642,97376333088,,,,
16869,25810649616,,,,
30306,46370119584,,,,
37678,57649751392,,,,
68908,105433650112,,,,
67073,102625982672,,,,
19355,29614388720,,,,
65468,100170229952,,,,
92340,141286109760,,,,
19862,30390131168,,,,
45308,69324139712,,,,
83844,128286686016,,,,
98566,150812288224,,,,
54202,82932528928,,,,
9513,14555498832,,,,
14283,21853904112,,,,
95538,146179254432,,,,
70973,108593232272,,,,
70604,108028638656,,,,
73170,111954782880,,,,
70356,107649182784,,,,
57944,88658028416,,,,
54966,84101497824,,,,
80153,122639219792,,,,
63932,97820051648,,,,
19951,30526306864,,,,
20927,32019649328,,,,
19881,30419202384,,,,
78066,119445976224,,,,
76504,117056016256,,,,
64734,99047162976,,,,
23380,35772896320,,,,
17692,27069892288,,,,
81182,124213655648,,,,
24981,38222528784,,,,
61884,94686480576,,,,
97966,149894249824,,,,
69422,106220103008,,,,
58271,89158359344,,,,
74625,114181026000,,,,
98141,150162011024,,,,
99626,152434156064,,,,
68686,105093975904,,,,
17592,26916885888,,,,
17885,27365194640,,,,
93702,143370056928,,,,
23682,36234975648,,,,
51964,79508245696,,,,
32261,49361394704,,,,
12442,19037056288,,,,
91022,139269485408,,,,
61617,94277953488,,,,
30149,46129899536,,,,
98900,151323329600,,,,
87019,133144639216,,,,
97344,148942550016,,,,
60410,92431166240,,,,
23419,35832568816,,,,
55850,85454074400,,,,
25352,38790182528,,,,
93746,143437379744,,,,
36606,56009522784,,,,
69271,105989063344,,,,
13443,20568650352,,,,
18343,28065963952,,,,
75712,115844205568,,,,
75969,116237432016,,,,
70000,107104480000,,,,
38322,58635112608,,,,
23771,36371151344,,,,
20399,31211775536,,,,
29861,45689241104,,,,
19999,30599749936,,,,
46645,71369835280,,,,
42498,65024659872,,,,
31392,48031769088,,,,
65861,100771545104,,,,
39024,59709217536,,,,
72608,111094886912,,,,
23966,36669513824,,,,
79018,120902597152,,,,
6083,9307379312,,,,
20503,31370902192,,,,
79056,120960739584,,,,
58155,88980871920,,,,
63595,97304420080,,,,
77106,117977114784,,,,
53075,81208146800,,,,
61028,93376745792,,,,
93472,143018142208,,,,
99788,152682026432,,,,
95468,146072149952,,,,
77176,118084219264,,,,
54139,82836134896,,,,
74608,114155014912,,,,
27287,41750856368,,,,
45550,69694415200,,,,
80960,123873981440,,,,
99851,152778420464,,,,
56799,86906105136,,,,
46988,71894647232,,,,
32747,50105005808,,,,
68209,104364135376,,,,
45108,69018126912,,,,
24856,38031270784,,,,
58917,90146780688,,,,
96141,147101883024,,,,
87111,133285405104,,,,
37060,56704171840,,,,
59743,91410613552,,,,
31797,48651445008,,,,
82276,125887545664,,,,
6706,10260609184,,,,
33322,50984792608,,,,
30350,46437442400,,,,
95679,146394993456,,,,
93375,142869726000,,,,
12784,19560338176,,,,
21299,32588833136,,,,
65899,100829687536,,,,
73793,112908012752,,,,
15707,24032715248,,,,
81375,124508958000,,,,
55489,84901721296,,,,
39215,60001459760,,,,
24524,37523289536,,,,
71004,108640664256,,,,
98111,150116109104,,,,
11778,18021093792,,,,
44133,67526314512,,,,
68420,104686978880,,,,
86655,132587695920,,,,
37542,57441662688,,,,
9496,14529487744,,,,
55568,85022596352,,,,
68464,104754301696,,,,
8560,13097347840,,,,
44437,67991453968,,,,
8591,13144779824,,,,
84007,128536086448,,,,
20364,31158223296,,,,
71379,109214438256,,,,
51794,79248134816,,,,
27664,42327690496,,,,
56053,85764677392,,,,
96772,148067353408,,,,
19508,29848488512,,,,
96471,147606804144,,,,
16371,25048677744,,,,
15962,24422881568,,,,
49231,75326580784,,,,
91923,140648073072,,,,
5624,8605079936,,,,
98000,149946272000,,,,
51785,79234364240,,,,
86615,132526493360,,,,
18055,27625305520,,,,
33420,51134738880,,,,
27608,42242006912,,,,
67079,102635163056,,,,
12976,19854110464,,,,
50650,77497741600,,,,
33474,51217362336,,,,
12957,19825039248,,,,
10891,16663927024,,,,
9764,14939544896,,,,
29547,45208801008,,,,
63389,96989226896,,,,
89224,136518430336,,,,
94565,144690502160,,,,
80331,122911571184,,,,
26759,40942982576,,,,
75909,116145628176,,,,
50443,77181018352,,,,
38739,59273149296,,,,
9623,14723805872,,,,
9573,14647302672,,,,
9382,14355060448,,,,
11129,17028082256,,,,
57917,88616716688,,,,
83748,128139799872,,,,
65676,100488483264,,,,
53100,81246398400,,,,
30557,46754165648,,,,
61422,93979591008,,,,
69115,105750373360,,,,
27987,42821901168,,,,
93884,143648528576,,,,
73056,111780355584,,,,
84877,129867242128,,,,
39102,59828562528,,,,
47675,72945801200,,,,
94053,143907109392,,,,
69172,105837587008,,,,
98279,150373159856,,,,
38489,58890633296,,,,
22697,34727862608,,,,
86923,132997753072,,,,
57359,87762940976,,,,
32827,50227410928,,,,
33693,51552446352,,,,
33186,50776703904,,,,
6104,9339510656,,,,
47218,72246561952,,,,
86225,131929768400,,,,
54034,82675478176,,,,
32723,50068284272,,,,
44803,68551457392,,,,
49834,76249209376,,,,
13595,20801220080,,,,
12946,19808208544,,,,
66270,101397341280,,,,
75900,116131857600,,,,
60055,91887993520,,,,
92368,141328951552,,,,
25016,38276081024,,,,
54386,83214060704,,,,
84415,129160352560,,,,
78032,119393954048,,,,
25278,38676957792,,,,
55188,84441172032,,,,
44010,67338116640,,,,
85074,130168664736,,,,
41597,63646072208,,,,
61675,94366697200,,,,
84279,128952263856,,,,
14712,22510301568,,,,
42713,65353623632,,,,
68133,104247850512,,,,
76916,117686402624,,,,
13800,21114883200,,,,
30796,47119850944,,,,
72649,111157619536,,,,
51555,78882449520,,,,
42420,64905314880,,,,
12855,19668972720,,,,
12206,18675961184,,,,
15542,23780254688,,,,
6844,10471758016,,,,
68487,104789493168,,,,
64410,98551422240,,,,
27169,41570308816,,,,
69989,107087649296,,,,
56646,86672005344,,,,
87587,134013715568,,,,
76145,116506723280,,,,
14381,22003850384,,,,
26223,40122868272,,,,
18111,27710989104,,,,
28488,43588463232,,,,
26757,40939922448,,,,
14841,22707679824,,,,
80681,123447093584,,,,
28287,43280920368,,,,
20655,31603471920,,,,
32352,49500630528,,,,
65336,99968261504,,,,
96070,146993248480,,,,
79768,122050145152,,,,
68154,104279981856,,,,
25570,39123736480,,,,
82941,126905038224,,,,
58954,90203393056,,,,
99540,152302570560,,,,
25471,38972260144,,,,
80598,123320098272,,,,
19871,30403901744,,,,
74897,114597203408,,,,
43792,67004562688,,,,
94181,144102957584,,,,
15918,24355558752,,,,
92639,141743598896,,,,
40801,62428141264,,,,
12607,19289516848,,,,
65827,100719522928,,,,
28894,44209669216,,,,
48511,74224934704,,,,
26682,40825167648,,,,
67361,103066641104,,,,
68302,104506431328,,,,
64046,97994478944,,,,
52067,79665842288,,,,
65992,100971983488,,,,
57401,87827203664,,,,
95872,146690295808,,,,
16256,24872720384,,,,
96795,148102544880,,,,
23220,35528086080,,,,
19850,30371770400,,,,
57981,88714640784,,,,
15238,23315115232,,,,
82960,126934109440,,,,
92049,140840861136,,,,
55054,84236143456,,,,
60217,92135863888,,,,
74758,114384524512,,,,
24924,38135315136,,,,
71873,109970289872,,,,
80421,123049276944,,,,
88943,136088482352,,,,
49415,75608112560,,,,
77823,119074170672,,,,
89034,136227718176,,,,
67938,103949488032,,,,
58033,88794204112,,,,
26934,41210743776,,,,
64041,97986828624,,,,
28558,43695567712,,,,
42539,65087392496,,,,
68991,105560645424,,,,
21904,33514521856,,,,
8849,13539536336,,,,
14934,22849975776,,,,
19339,29589907696,,,,
99212,151800709568,,,,
13277,20314659728,,,,
5807,8885081648,,,,
71411,109263400304,,,,
66876,102324560064,,,,
34372,52591359808,,,,
79193,121170358352,,,,
22527,34467751728,,,,
73046,111765054944,,,,
25093,38393895952,,,,
51641,79014035024,,,,
50471,77223860144,,,,
98363,150501685232,,,,
61846,94628338144,,,,
92803,141994529392,,,,
49500,75738168000,,,,
12161,18607108304,,,,
87999,134644101936,,,,
87580,134003005120,,,,
18501,28307714064,,,,
91823,140495066672,,,,
31848,48729478272,,,,
79403,121491671792,,,,
13091,20030067824,,,,
26274,40200901536,,,,
12464,19070717696,,,,
7302,11172527328,,,,
82021,125497379344,,,,
37271,57027015344,,,,
38954,59602113056,,,,
76632,117251864448,,,,
19123,29259413872,,,,
76119,116466941616,,,,
62952,96320588928,,,,
43973,67281504272,,,,
61959,94801235376,,,,
81676,124969507264,,,,
55299,84611009136,,,,
70345,107632352080,,,,
12379,18940662256,,,,
28562,43701687968,,,,
32155,49199207920,,,,
55169,84412100816,,,,
24187,37007657968,,,,
6903,10562031792,,,,
89680,137216139520,,,,
53059,81183665776,,,,
86214,131912937696,,,,
23383,35777486512,,,,
15182,23229431648,,,,
72374,110736851936,,,,
33638,51468292832,,,,
21359,32680636976,,,,
29461,45077215504,,,,
41572,63607820608,,,,
64788,99129786432,,,,
31201,47739526864,,,,
80446,123087528544,,,,
13999,21419365936,,,,
21869,33460969616,,,,
45150,69082389600,,,,
41710,63818969440,,,,
90928,139125659392,,,,
47530,72723941920,,,,
50094,76647026016,,,,
52294,80013166816,,,,
69598,106489394272,,,,
93808,143532243712,,,,
34732,53142182848,,,,
31206,47747177184,,,,
73413,112326588432,,,,
86793,132798844752,,,,
34856,53331910784,,,,
52853,80868472592,,,,
37910,58004726240,,,,
19300,29530235200,,,,
33654,51492773856,,,,
35824,54813012736,,,,
63482,97131522848,,,,
69078,105693760992,,,,
69807,106809177648,,,,
36826,56346136864,,,,
14073,21532590672,,,,
55497,84913961808,,,,
91025,139274075600,,,,
52969,81045960016,,,,
24531,37533999984,,,,
21919,33537472816,,,,
88643,135629463152,,,,
66738,102113411232,,,,
23903,36573119792,,,,
68993,105563705552,,,,
28229,43192176656,,,,
54091,82762691824,,,,
22982,35163930848,,,,
65951,100909250864,,,,
65932,100880179648,,,,
77191,118107170224,,,,
69114,105748843296,,,,
20681,31643253584,,,,
43268,66202809152,,,,
99560,152333171840,,,,
37308,57083627712,,,,
82150,125694757600,,,,
94554,144673671456,,,,
27972,42798950208,,,,
48222,73782746208,,,,
54730,83740402720,,,,
16123,24669221872,,,,
53028,81136233792,,,,
56568,86552660352,,,,
53142,81310661088,,,,
68422,104690039008,,,,
50960,77972061440,,,,
27424,41960475136,,,,
21322,32624024608,,,,
23836,36470605504,,,,
41085,62862679440,,,,
96583,147778171312,,,,
97561,149274573904,,,,
34919,53428304816,,,,
17082,26136553248,,,,
72435,110830185840,,,,
80147,122630039408,,,,
51346,78562666144,,,,
81952,125391804928,,,,
50124,76692927936,,,,
58951,90198802864,,,,
90956,139168501184,,,,
25945,39697510480,,,,
53185,81376453840,,,,
61706,94414129184,,,,
51207,78349987248,,,,
63843,97683875952,,,,
15890,24312716960,,,,
97481,149152168784,,,,
28538,43664966432,,,,
6946,10627824544,,,,
36045,55151156880,,,,
36077,55200118928,,,,
25584,39145157376,,,,
97531,149228671984,,,,
24580,37608973120,,,,
28872,44176007808,,,,
74567,114092282288,,,,
46874,71720219936,,,,
40957,62666831248,,,,
84243,128897181552,,,,
6066,9281368224,,,,
33112,50663479168,,,,
39763,60839934832,,,,
88603,135568260592,,,,
81202,124244256928,,,,
24656,37725257984,,,,
36356,55627006784,,,,
82245,125840113680,,,,
73087,111827787568,,,,
93324,142791692736,,,,
20354,31142922656,,,,
69113,105747313232,,,,
17218,26344641952,,,,
9067,13873090288,,,,
95372,145925263808,,,,
22802,34888519328,,,,
40305,61669229520,,,,
63545,97227916880,,,,
49376,75548440064,,,,
51592,78939061888,,,,
18113,27714049232,,,,
51254,78421900256,,,,
73640,112673912960,,,,
99231,151829780784,,,,
74431,113884193584,,,,
87840,134400821760,,,,
97830,149686161120,,,,
74331,113731187184,,,,
36450,55770832800,,,,
69055,105658569520,,,,
61638,94310084832,,,,
80930,123828079520,,,,
52316,80046828224,,,,
77316,118298428224,,,,
28083,42968787312,,,,
62394,95466813216,,,,
75517,115545843088,,,,
60855,93112044720,,,,
34911,53416064304,,,,
92193,141061190352,,,,
58707,89825467248,,,,
97811,149657089904,,,,
67001,102515818064,,,,
25940,39689860160,,,,
35402,54167325728,,,,
32652,49959649728,,,,
26464,40491613696,,,,
25949,39703630736,,,,
44649,68315827536,,,,
41899,64108151536,,,,
90015,137728710960,,,,
53914,82491870496,,,,
16547,25317969008,,,,
58952,90200332928,,,,
68235,104403917040,,,,
51432,78694251648,,,,
78786,120547622304,,,,
95366,145916083424,,,,
99950,152929896800,,,,
57613,88151577232,,,,
33003,50496702192,,,,
78054,119427615456,,,,
64034,97976118176,,,,
60100,91956846400,,,,
10121,15485777744,,,,
96493,147640465552,,,,
27894,42679605216,,,,
16506,25255236384,,,,
54041,82686188624,,,,
67102,102670354528,,,,
87110,133283875040,,,,
73323,112188882672,,,,
42519,65056791216,,,,
82124,125654975936,,,,
84427,129178713328,,,,
98583,150838299312,,,,
90847,139001724208,,,,
95823,146615322672,,,,
43596,66704670144,,,,
38785,59343532240,,,,
87539,133940272496,,,,
31029,47476355856,,,,
83107,127159028848,,,,
29975,45863668400,,,,
76912,117680282368,,,,
49321,75464286544,,,,
24952,38178156928,,,,
36645,56069195280,,,,
85999,131583973936,,,,
9648,14762057472,,,,
91245,139610689680,,,,
37989,58125601296,,,,
69386,106165020704,,,,
26892,41146481088,,,,
46339,70901635696,,,,
80814,123650592096,,,,
56726,86794410464,,,,
41685,63780717840,,,,
66224,101326958336,,,,
49447,75657074608,,,,
76782,117481374048,,,,
60209,92123623376,,,,
60315,92285810160,,,,
83698,128063296672,,,,
82176,125734539264,,,,
35041,53614972624,,,,
41599,63649132336,,,,
67837,103794951568,,,,
88030,134691533920,,,,
60695,92867234480,,,,
21645,33118235280,,,,
45571,69726546544,,,,
32413,49593964432,,,,
86323,132079714672,,,,
30516,46691433024,,,,
41882,64082140448,,,,
51869,79362889616,,,,
13779,21082751856,,,,
35730,54669186720,,,,
32739,50092765296,,,,
25091,38390835824,,,,
96845,148179048080,,,,
84604,129449534656,,,,
